#dvd_title_id_f,title,release_date,award,label_id,sound_id,genre_id,rating_id,format_id
6448,War Zone (Special Edition/R Rated Version),2000-07-18,,147,7,9,7,2
6449,War Zone (Special Edition/Unrated Rated Version),2000-07-18,,147,7,9,8,2
6450,Braveheart (Special Edition),2000-08-29,,92,3,2,7,8
6451,Braveheart 24-Piece Dealer Prepack,2000-08-29,,92,1,2,7,2
6452,Braveheart 48-Piece Dealer Prepack,2000-08-29,,92,1,2,7,2
6453,Tycus (Special Edition),2000-08-08,,92,3,19,7,4
6454,Louis Armstrong: Satchmo,2000-07-18,,115,7,15,4,4
6455,Jesus,2000-07-25,,121,7,9,4,4
6456,Abbott And Costello Meet Frankenstein (Special Edition),2000-08-29,,127,7,7,4,4
6457,Classic Monsters Collection (Special Edition),2000-08-29,,127,7,13,4,4
6458,Creature From The Black Lagoon (Special Edition),2000-08-29,,127,7,13,4,4
6459,Haunting (Special Edition/DTS),2000-08-29,,38,7,13,6,8
6460,Invisible Man (Special Edition),2000-08-29,,127,7,19,4,4
6461,Phantom Of The Opera (Special Edition/1943),2000-08-29,,127,7,13,4,4
6462,Gangstresses,2000-07-11,,129,7,20,4,4
6463,Afrocentricity,2000-08-01,,135,3,20,4,8
6464,Clint Eastwood 24-Piece Dealer Prepack,2000-08-01,,134,1,1,7,2
6465,Clint Eastwood 48-Piece Dealer Prepack,2000-08-01,,1,1,1,7,2
6466,Clint Eastwood Collection Gift Set,2000-08-01,,134,1,1,7,2
6467,Adam's Rib,2000-09-18,,134,7,7,4,4
6468,Dark Victory,2000-09-19,,134,7,9,4,4
6469,Jezebel,2000-09-19,,134,7,9,4,4
6470,Woman Of The Year,2000-09-19,,134,7,7,4,4
6471,My Best Friend's Wedding/Steel Magnolias,2000-07-25,,24,7,7,7,2
6472,My Best Friend's Wedding/Step Mom,2000-07-25,,24,7,7,6,2
6473,Beethoven: Naxos Musical Journey,2000-08-22,,39,2,15,4,4
6474,Christmas Goes Baroque: Naxos Musical Journey,2000-08-22,,39,2,15,4,4
6475,Grieg: Naxos Musical Journey,2000-08-22,,39,2,15,4,4
6476,Handel:  The Messiah Choruses: Naxos Musical Journey,2000-08-22,,39,2,15,4,4
6477,Mussorgsky: Naxos Musical Journey,2000-08-22,,39,2,15,4,4
6478,Rimsky Korsakov: Naxos Musical Journey,2000-08-22,,39,2,15,4,4
6479,Tchaikovsky: Naxos Musical Journey,2000-08-22,,39,2,15,4,4
6480,Verdi: Naxos Musical Journey,2000-08-22,,39,2,15,4,4
6481,Alice,,,46,7,3,7,4
6482,Architecture Of Doom,,,46,7,20,4,4
6483,Bedrooms And Hallways,2000-08-08,,46,7,7,7,2
6484,Boyfriends/Archilles,,,46,7,7,4,2
6485,Daniella By Night,,,46,7,7,4,2
6486,Disenchanted,,,46,7,9,4,2
6487,Frightened Woman,2000-07-11,,46,7,9,8,2
6488,Leila,,,46,7,9,4,2
6489,Like It Is,,,46,7,9,4,2
6490,Linnea In Monet's Garden,,,46,7,5,4,4
6491,Parting Glances,,,46,7,9,4,2
6492,Parting Glances,,,46,7,9,4,2
6493,Peach/A Bitter Song/Lavendar Limelight,,,46,7,20,4,4
6494,Strangers In Good Company,,,46,7,20,5,2
6495,Watermelon Woman,,,46,7,9,4,2
6496,Doctor Dolittle (1967),2000-10-31,,124,7,5,4,2
6497,Fly (1958)/Return Of The Fly,2000-09-05,,124,7,19,4,2
6498,Fly (1986)/The Fly 2,2000-09-05,,124,7,19,7,2
6499,Miracle On 34th Street (1994),2000-10-31,,124,7,5,5,2
6500,"Olive, The Other Reindeer",2000-10-31,,124,7,3,4,4
6501,Omen,2000-09-05,,124,7,13,7,8
6502,Omen 3:The Final Conflict,2000-09-05,,124,7,13,7,2
6503,Omen Collection,2000-09-05,,124,7,13,7,2
6504,Rodgers And Hammerstein Collection,2000-08-29,,124,7,16,7,2
6505,Sound Of Music (Special Edition),2000-08-29,,124,7,16,2,2
6506,World War II Collection,2000-11-07,,124,7,2,7,2
6507,X-Files: Season #2,2000-11-07,,124,7,6,4,4
6508,Best of Kitty #1: Advancer Tina/Battle Team Lakers EX/Orchid Emblem,2000-11-07,,73,7,6,8,4
6509,Kite,,,73,7,3,4,4
6510,Legend Of The Last Labrynth,2000-06-20,,73,7,3,4,4
6511,Magic Knight Rayearth: DVD Memorial Box #1: Season 1,,,73,7,3,4,4
6512,Ninja Cadets,,,73,7,3,4,4
6513,Riki Oh: The Story of Ricky,2000-09-26,,73,7,2,8,4
6514,Ruroni Kenshin #1: Legendary Swordsman,2000-07-18,,73,7,3,4,4
6515,Ruroni Kenshin #2: Battle In The Moonlight,2000-08-22,,73,7,3,4,4
6516,Beatles DVD Collector's Set,2000-08-08,,78,7,15,7,2
6517,Deep Purple: Total Abandon: Australia '99,,,83,3,15,4,4
6518,I Want My DVD #1,2000-07-18,,83,7,15,4,4
6519,I Want My DVD #2,2000-07-18,,83,7,15,4,4
6520,Big Sleep (1978),2000-08-22,,95,7,21,7,4
6521,Triplecross,2000-08-22,,95,7,21,7,4
6522,Erin Brockovich,2000-08-15,,127,3,9,7,8
6523,42nd Street,2000-09-19,,134,7,16,4,4
6524,50 Years War: Israel And The Arabs,2000-09-05,,134,7,20,4,4
6525,Butterfield 8,2000-09-19,,134,7,9,4,2
6526,Christmas Carol (1999),2000-11-07,,134,7,5,4,4
6527,Good News,2000-09-19,,134,7,16,4,4
6528,Pat And Mike,2000-09-19,,134,7,7,4,4
6529,Take Me Out To The Ball Game,2000-09-19,,134,7,16,4,4
6530,Unsinkable Molly Brown,2000-09-19,,134,3,16,4,8
6531,SAS: The Soldiers Story: Special Air Service,2000-07-18,,154,7,20,4,4
6532,SAS: The Soldiers Story: Special Air Service,2000-07-18,,154,7,20,4,4
6533,Sharpe's Company,2000-07-25,,154,7,2,4,4
6534,Sharpe's Company,2000-07-25,,154,7,2,4,4
6535,Sharpe's Eagle,2000-07-25,,154,7,2,4,4
6536,Sharpe's Enemy,2000-07-25,,154,7,2,4,4
6537,Sharpe's Rifles,2000-07-25,,154,7,2,4,4
6538,Six Wives of Henry VIII,2000-07-25,,154,7,9,4,4
6539,Touring Through Great National of America #1,2000-07-18,,154,7,20,4,4
6540,Adventures Of Ichebod And Mr.Toad,2000-10-03,,16,7,3,2,4
6541,Black Cauldron,2000-10-03,,16,7,3,5,2
6542,Defender,2000-08-15,,16,3,2,7,2
6543,Disney Gold Collection Pete's Dragon 24-Dealer Prepack,2000-12-05,,16,1,2,7,2
6544,Disney Gold Collection Pete's Dragon 48-Dealer Prepack,2000-12-05,,16,1,2,7,2
6545,Disney Halloween Hits 24-Dealer Prepack,2000-10-03,,16,1,3,7,2
6546,Grandfather,2000-08-08,,16,7,9,5,8
6547,Holy Smoke,2000-08-08,,16,3,9,7,8
6548,James And The Giant Peach,2000-10-03,,16,3,3,5,2
6549,Jerry And Tom,2000-08-08,,16,3,7,7,8
6550,Little Mermaid 2:Return To The Sea,2000-09-05,,16,7,3,2,4
6551,Little Mermaid 2 12 Piece Dealer Prepack,2000-09-05,,16,1,3,2,2
6552,Little Mermaid 2 18-Piece Dealer Prepack,2000-09-05,,16,1,3,2,2
6553,Little Mermaid 2 18-Piece Dealer Prepack,2000-09-05,,16,1,3,2,2
6554,Mickey's Once Upon A Christmas,2000-10-31,,16,7,3,4,4
6555,Nightmare Before Christmas (Special Edition),2000-10-03,,16,3,3,5,4
6556,Personal Journey With Martin Scorsese Through American Movies,2000-09-12,,16,7,20,4,4
6557,Pete's Dragon,2000-09-12,,16,7,20,4,4
6558,Pete's Dragon,2000-12-05,,16,7,5,2,2
6559,Reindeer Games (Special Edition),2000-08-08,,16,3,2,7,4
6560,Tigger Movie,2000-08-22,,16,7,3,2,2
6561,Behind Locked Doors,2000-07-18,,59,7,21,4,4
6562,Brothers Quay Collection,2000-08-01,,59,7,20,4,4
6563,Institute Benjamenta,2000-08-01,,59,7,9,4,2
6564,Long Night,2000-07-18,,59,7,21,4,4
6565,Strange Impersonation,2000-07-18,,59,7,21,4,4
6566,Blink 182: Probed: Unauthorized,2000-07-18,,83,7,15,4,4
6567,Kid Rock: Devil Knows My Name: Unauthorized,2000-07-18,,83,7,15,4,4
6568,After Life,2000-08-15,,147,7,9,5,2
6569,Guantanamera,2000-08-15,,147,7,7,4,2
6570,Mon Oncle D'Amerique,2000-08-15,,147,7,7,5,2
6571,Deterrence (Special Edition),2000-08-29,,92,7,21,7,8
6572,Naked Gun (Special Edition),2000-08-15,,92,3,7,6,8
6573,Naked Gun 2 1/2: The Smell of Fear (Special Edition),2000-08-15,,92,3,7,6,8
6574,Naked Gun 33 1/3: The Final Insult (Special Edition),2000-08-15,,92,3,7,6,8
6575,Next Best Thing,2000-08-29,,92,3,7,6,8
6576,Shane (Special Edition),2000-08-15,,92,7,23,4,4
6577,39 Steps/The Lady Vanishes (Movie-Only Edition/Rykodisc),2000-07-25,,109,7,21,4,4
6578,Patlabor 1: Mobile Police,2000-07-25,,109,3,3,4,2
6579,Secret Agent/ Sabotage (Rykodisc),2000-07-25,,109,7,21,4,4
6580,Sword For Truth,2000-07-25,,109,7,3,4,2
6581,Young And Innocent/ The Man Who Knew Too Much (Rykodisc),2000-07-25,,109,7,21,4,4
6582,Young And Innocent/ The Man Who Knew Too Much (Rykodisc),2000-07-25,,109,7,21,4,4
6583,Jurassic Park (Special Edition/Dolby Digital),2000-10-10,,127,3,19,6,8
6584,Jurassic Park (Special Edition/DTS),2000-10-10,,127,3,19,6,8
6585,Lost World: Jurassic Park (Special Edition/Dolby Digital),2000-10-10,,127,3,19,6,8
6586,Lost World: Jurassic Park (Special Edition/DTS),2000-10-10,,127,3,19,6,8
6587,Jurassic Park Collection (Special Edition),2000-10-10,,127,3,19,6,8
6588,Jurassic Park Collection (Limited Special Edition),2000-10-10,,127,3,19,6,8
6589,Beyond Atlantis,,,128,7,19,5,2
6590,Naked Kiss (VCI),2000-06-21,,128,7,21,4,2
6591,Sundown,2000-06-21,,128,7,2,4,4
6592,Twilight People,2000-06-21,,128,7,13,5,2
6593,Affairs Of Anatol (Silent),2000-09-26,,55,7,9,4,4
6594,American Yakuza,2000-09-05,,55,7,2,7,4
6595,Barry Manilow: Manilow Live!,2000-09-26,,55,4,15,4,4
6596,Beast Of Yucca Flats,2000-09-05,,55,7,19,4,4
6597,Beware! The Blob!,2000-09-19,,55,7,13,4,4
6598,Big Wheel,2000-09-26,,55,7,2,4,4
6599,Blood Beast Terror,2000-09-26,,55,7,13,4,4
6600,Blue Ridge Fall,2000-09-05,,55,7,21,7,2
6601,Blue Tiger,2000-09-05,,55,7,21,7,4
6602,Brian Wilson: Imagination,2000-09-05,,55,2,15,4,4
6603,Carnival Of Souls (Movie-Only Edition/1962),2000-09-26,,55,7,13,4,4
6604,Coming Soon (Silent),2000-09-26,,55,7,7,4,4
6605,Cyrano De Bergerac (Silent),2000-09-26,,55,7,9,4,4
6606,Detour,2000-09-26,,55,7,21,4,4
6607,Duomo Monza Concerto: Jubilaeum,2000-09-26,,55,3,15,4,4
6608,Films Of Charles And Ray Eames #2,2000-09-05,,55,7,20,4,4
6609,Da Hip Hop Witch (Spec. Ed.),2000-08-08,,12,3,21,7,2
6610,Best Of Charles Bronson: Chino/Cold Sweat/Lola,2000-08-15,,154,1,9,5,2
6611,Best Of Charles Bronson: Chino/Cold Sweat/Lola,2000-08-15,,154,1,9,5,2
6612,Bing Crosby Christmas Classics,2000-08-15,,154,1,3,4,4
6613,Buck Staghorn's Animal Bites: Animal Bloopers,2000-08-15,,154,1,20,4,4
6614,Dark Ages Collection #1-5,2000-08-15,,154,1,7,4,4
6615,Dieppe,2000-08-15,,154,1,9,4,4
6616,Famous Western Gunfighters: Desert Trail/Ride Ranger Ride/Roll On Texas Moon,2000-08-15,,154,1,23,4,4
6617,Three Stooges Collection: The Early Years,2000-08-15,,154,1,7,4,4
6618,Genocyber: The Collection,2000-08-15,,20,7,3,6,4
6619,Silk Road Collection,2000-08-15,,20,7,20,6,4
6620,Big Blue,2000-08-15,,24,3,9,7,4
6621,It's The Rage (Spec. Ed.),2000-08-15,,24,3,7,7,4
6622,Leon: The Professional (133 Minute Version),2000-08-15,,24,3,2,4,2
6623,Suddenly Last Summer,2000-08-15,,24,7,9,4,2
6624,Element Of Crime,2000-08-15,,26,7,21,4,2
6625,Good Morning,2000-08-15,,26,7,7,4,4
6626,Hamlet (1948),2000-08-15,,26,7,9,4,4
6627,Harder They Come (Spec. Ed.),2000-08-15,,26,7,9,8,2
6628,Pygmalion,2000-08-15,,26,7,7,4,4
6629,New Year's Concert 2000: Riccardo Muti: Wiener Philharmoniker,2000-08-01,,43,3,15,4,4
6630,Tooth And Nail Videography 1993-1999,2000-08-01,,43,7,15,4,4
6631,Yehudi Menuhin: The Violin Of The Century,2000-08-01,,43,7,15,4,4
6632,Dragon Ball Z: Captain Ginyu #1: Assault,2000-07-11,,51,7,3,4,4
6633,Predators #2: Survival Of The Fittest,2000-08-01,,68,7,20,4,4
6634,Sea,2000-08-01,,68,7,20,4,4
6635,3 Strikes,2000-08-29,,74,3,7,7,2
6636,Endless Summer Revisited,2000-08-08,,76,7,20,4,2
6637,Rapid Assault,2000-08-15,,80,7,2,7,2
6638,Wolverine,2000-08-08,,80,7,2,7,4
6639,Buzzcocks: Auf Wiedersehen,2000-08-22,,83,7,15,4,4
6640,Windsurfing Encyclopedia,2000-07-11,,158,7,20,4,4
6641,Sports Beyond Extreme #1,2000-07-25,,101,7,20,4,4
6642,Sports Beyond Extreme #2,2000-07-25,,101,7,20,4,4
6643,Sports Beyond Extreme #3,2000-07-25,,101,7,20,4,4
6644,Type O Negative: After Dark,2000-08-15,,146,7,15,4,4
6645,"Jazz Casual: Basie, Gillespie, Coltrane",2000-08-22,,107,3,15,4,4
6646,Hugh Masekela: Homecoming Concert,2000-08-08,,110,7,15,4,4
6647,Edge Of Seventeen,2000-07-25,,148,7,9,4,8
6648,Jeanne And The Perfect Guy,2000-07-25,,148,7,9,4,8
6649,Steam: The Turkish Bath,2000-07-25,,148,7,9,4,2
6650,Delivery (Spec. Ed.),2000-08-15,,121,7,2,7,2
6651,Held Up,2000-08-29,,121,3,7,6,8
6652,Shania Twain: Live,2000-07-11,,127,3,15,4,4
6653,Angel On My Shoulder,2000-07-11,,128,1,19,4,4
6654,Brave One (VCI),2000-08-08,,128,1,9,4,2
6655,In This House Of Brede,2000-07-25,,128,1,9,4,4
6656,2 Seconds,2000-08-15,,138,1,11,4,2
6657,In The Flesh,2000-08-22,,138,1,21,4,2
6658,Bad Manners,2000-07-11,,156,7,9,7,2
6659,Cross Of Iron,2000-07-11,,157,7,2,7,4
6660,"Divorce, Italian Style",2000-08-08,,157,7,7,4,2
6661,Groove Tube,2000-07-11,,157,7,7,7,2
6662,Men Men Men,2000-07-11,,157,7,7,4,8
6663,Savannah Smiles,2000-07-11,,157,7,5,5,2
6664,Savannah Smiles,2000-08-01,,157,7,5,5,2
6665,Da Hip Hop Witch,2000-08-08,,12,3,21,7,2
6666,Bad Manners,2000-07-24,,156,7,9,7,2
6667,Best of Charles Bronson: Chino/ Cold Sweat/ Lola,2000-08-15,,154,7,9,5,2
6668,Bing Crosby Christmas Classics,2000-08-15,,154,7,9,4,4
6669,Bing Crosby Christmas Classics,2000-08-15,,154,7,9,4,4
6670,Buck Staghorn's Animal Bites: Animal Bloopers,2000-08-15,,154,7,20,4,4
6671,Dark Ages Collection #1-5,2000-08-15,,154,7,7,4,4
6672,Dark Ages #1-3,2000-08-15,,154,7,7,4,4
6673,Dark Ages #4-5,2000-08-15,,154,7,7,4,4
6674,Dieppe,2000-08-15,,154,7,7,4,4
6675,Famous Western Gunfighters: Desert Trail/Ride Ranger Ride/Roll on Texas,2000-08-15,,154,7,7,4,2
6676,Three Stooges Collection: The Early Years,2000-08-15,,154,7,7,4,2
6677,Genocyber: The Collection,2000-08-15,,20,7,3,4,4
6678,Silk Road Collection,2000-08-15,,20,7,20,4,4
6679,Silk Road Collection,2000-08-15,,20,7,20,4,4
6680,Big Blue,2000-08-15,,24,3,9,7,2
6681,It's The Rage (Special Edition),2000-08-15,,24,3,7,7,2
6682,Leon: The Professional,2000-08-15,,24,3,2,4,2
6683,Suddenly Last Summer,2000-08-15,,24,3,2,4,2
6684,Element Of Crime,2000-08-15,,26,7,21,4,4
6685,Good Morning,2000-08-15,,26,7,7,4,4
6686,Hamlet (1948),2000-08-15,,26,7,9,4,4
6687,Harder They Come (Special Edition),2000-08-15,,26,7,9,4,2
6688,Pygmalion,2000-08-15,,26,7,7,4,4
6689,New Year's Concert 2000: Riccardo Muti: Wiener Philharmoniker,2000-08-01,,43,3,15,4,4
6690,Tooth And Nail Videography 1993-1999,2000-08-01,,43,7,15,4,4
6691,Yehudi Menuhin: The Violin Of The Century,2000-08-01,,43,7,15,4,4
6692,Dragon Ball Z: Captain Ginyu #1: Assault,2000-07-24,,43,7,3,4,4
6693,Dragon Ball Z: Captain Ginyu #1: Assault,2000-07-24,,51,7,3,4,4
6694,Dragon Ball Z: Captain Ginyu #2: Double Cross,2000-07-25,,51,7,3,4,4
6695,Cross Of Iron,2000-07-24,,157,7,2,7,8
6696,"Divorce, Italian Style",2000-08-08,,157,7,7,4,8
6697,Groove Tube,2000-07-24,,157,7,7,7,2
6698,Savannah Smiles,2000-09-12,,157,7,5,5,2
6699,Predators # 2: Survival Of The Fittest,2000-08-01,,68,7,20,4,4
6700,Sea,2000-08-01,,68,7,15,4,4
6701,3 Strikes,2002-01-01,,74,3,7,7,4
6702,Endless Summer Revisited,2000-08-08,,76,7,20,4,2
6703,Rapid Assault,2000-08-15,,80,7,2,7,2
6704,Wolverine,2000-08-08,,80,7,2,7,4
6705,Busscocks: Auf Wiedersehen,2000-08-22,,83,7,15,4,4
6706,Windsurfing Encyclopedia,2000-07-24,,158,7,20,4,4
6707,Windsurfing Encyclopedia,2000-07-24,,158,7,20,4,4
6708,Sports Beyond Extreme #1,2000-07-25,,101,7,20,4,4
6709,Sports Beyond Extreme #2,2000-07-25,,101,7,20,4,4
6710,Sports Beyond Extreme #3,2000-07-25,,101,7,20,4,4
6711,Type O Negative: After Dark,2000-08-15,,146,7,15,4,4
6712,"Jazz Casual: Basie, Gillespie, Coltrane",2000-08-22,,107,3,15,4,2
6713,Hugh Masekela:Homecoming Concert,2000-08-08,,110,7,15,4,4
6714,Edge Of Seventeen,2000-07-25,,148,7,9,4,8
6715,Jeanne And The Perfect Guy,2000-07-25,,148,7,11,4,8
6716,Delivery (Special Edition),2000-08-15,,121,7,2,7,2
6717,Held Up,2000-08-29,,121,3,2,6,8
6718,Shania Twain:Live,2000-08-29,,127,3,15,4,4
6719,Angel On My Shoulder,2000-08-08,,128,7,19,4,4
6720,Brave One ,2000-07-25,,128,7,9,4,2
6721,In This House Of Brede,2000-07-25,,128,7,9,4,4
6722,Undertaker And His Pals,2000-07-25,,128,7,13,4,2
6723,In The Flesh,2000-08-22,,138,7,21,7,2
6724,Avengers '63 Set #1: Volume 1&2,2000-10-03,,3,7,21,4,4
6725,Avengers '63 Set #1: Volume 3&4,2000-10-03,,3,7,21,4,4
6726,Longitude,2000-08-29,,3,7,9,4,4
6727,Around The Fire,2000-08-08,,12,3,9,7,8
6728,Edward Scissorhands (Special Edition),2000-09-05,,124,7,7,6,2
6729,Fantastic Voyage/Voyage To The Bottom Of The Sea,2000-09-05,,124,7,19,5,2
6730,Rocky Horror Picture Show (Spec. Ed.),2000-10-03,,124,3,16,7,2
6731,Abilene Town/Santa Fe Trail: Errol Flynn/Randolph Scott Double Feature,2000-08-01,,159,7,23,4,4
6732,Abilene Town/Santa Fe Trail: Errol Flynn/Randolph Scott Double Feature,2000-08-01,,159,7,23,4,4
6733,Cyrano De Bergerac (1950)/Captain Scarlett: Swashbucklers Double Feature,2000-08-01,,159,7,9,4,2
6734,"Dick Tracy Meets Gruesome/Dick Tracy, Detective: Dick Tracy Double Feature",2000-08-01,,159,7,21,4,4
6735,His Girl Friday/Penny Serenade: Cary Grant Double Feature,2000-08-01,,159,7,7,4,4
6736,Invisible Ghost/The Corpse Vanishes: Bela Lugosi Double Feature,2000-08-01,,159,7,13,4,4
6737,Legend Of The Lone Ranger: Clayton Moore Collector's Edition,2000-08-01,,159,7,23,4,4
6738,Long John Silver/Captain Kidd: Pirates Double Feature,2000-08-01,,159,7,2,4,2
6739,Meet John Doe/A Farewell To Arms: Gary Cooper Double Feature,2000-08-01,,159,7,9,4,4
6740,"Mr. Wong, Detective/The Fatal Hour: Boris Karloff Double Feature",2000-08-01,,159,7,21,4,4
6741,Scrooge/Beyond Tomorrow: Classic Christmas Double Feature,2000-09-05,,159,7,19,4,4
6742,Shadow Of The Eagle,2000-09-05,,159,7,2,4,4
6743,Terror/Little Shop Of Horrors (1960): Jack Nicholson Double Feature,2000-08-01,,159,7,13,4,2
6744,Woman In Green/Dressed To Kill: Sherlock Holmes Double Feature,2000-08-01,,159,7,21,5,4
6745,Amityville Horror,2000-09-05,,74,7,13,7,4
6746,Beach Party,2000-09-05,,74,7,7,4,4
6747,Bikini Beach,2000-09-05,,74,7,7,4,4
6748,Bucket Of Blood,2000-09-05,,74,7,13,4,4
6749,Delta Force,2000-09-19,,74,7,2,7,4
6750,Delta Force 2,2000-09-19,,74,7,2,7,4
6751,Dillinger,2000-09-19,,74,7,9,7,2
6752,Frogs,2000-09-19,,74,7,13,5,4
6753,Heavy Traffic,2000-09-05,,74,7,7,7,4
6754,Pajama Party,2000-09-05,,74,7,7,4,4
6755,Stranger Than Paradise,2000-09-05,,74,7,7,7,2
6756,Tales Of Terror,2000-09-19,,74,7,13,4,4
6757,This Is Spinal Tap (Spec. Ed.),2000-09-12,,74,3,7,7,2
6758,Hitman's Journal,2000-08-22,,80,7,21,7,4
6759,War Stories,2000-09-12,,80,3,20,4,4
6760,War Stories,2000-09-12,,80,7,20,4,4
6761,Lathe Of Heaven,2000-08-29,,88,7,19,4,4
6762,"Charlie Brown Christmas/It's Christmas Again, Charlie Brown",2000-09-12,,92,7,3,4,4
6763,Charlie Brown Thanksgiving/The Mayflower Voyages,2000-09-12,,92,7,3,4,4
6764,"It's The Great Pumpkin, Charlie Brown/You're Not Elected, Charlie Brown",2000-09-12,,92,7,3,4,4
6765,Peanuts Classic Holiday Collection,2000-09-12,,92,7,3,4,4
6766,Best Of Musikladen #4,2000-08-29,,95,7,15,4,4
6767,Best Of Musikladen: The Osmonds,2000-08-29,,95,7,15,4,4
6768,Billy Vaughn And His Orchestra (Spec. Ed.),2000-08-29,,95,3,15,4,4
6769,Cowboy Bebop #5,2000-09-05,,95,3,3,4,4
6770,ECW: Extreme Evolution: Extreme Championship Wrestling,2000-08-29,,95,7,20,4,4
6771,Duel To Death,2000-08-29,,120,7,11,4,2
6772,Eagle's Claw,2000-08-29,,120,7,11,4,4
6773,Emperor Of Shaolin Kung Fu,2000-08-29,,120,7,11,4,4
6774,Kickboxer's Tears,2000-08-29,,120,7,11,4,4
6775,Magnificent Butcher,2000-08-29,,120,7,11,4,8
6776,Yoga And Kung Fu Girl,2000-08-29,,120,7,11,4,4
6777,Dish Dogs,2000-08-29,,121,7,7,7,8
6778,Gravity Games: Summer One,2000-08-29,,121,7,20,4,4
6779,Gravity Games: Winter One,2000-08-29,,121,7,20,4,4
6780,Mysteries Of Asia,2000-07-25,,152,2,20,4,4
6781,American Beauty (Spec. Ed.),2000-10-24,,127,3,9,7,2
6782,American Beauty (Spec. Ed.),2000-10-24,,127,2,9,7,2
6783,Agnes Browne,2000-08-22,,125,1,7,7,2
6784,Map Of The World,2000-08-22,,125,1,9,7,2
6785,Buck Rogers,2000-08-29,,128,1,19,4,4
6786,Funny Car Summer,2000-08-29,,128,1,20,4,2
6787,Gorgo,2000-08-29,,128,1,19,4,2
6788,King And Country,2000-08-29,,128,1,9,4,2
6789,Madron,2000-08-29,,128,1,23,5,2
6790,Billy Jack (Spec. Ed.),2000-08-29,,129,1,2,5,2
6791,Billy Jack Collection (Limited Spec. Ed.),2000-08-29,,129,1,9,5,2
6792,Billy Jack Goes To Washington (Spec. Ed.),2000-08-29,,129,1,9,5,2
6793,Born Losers (Spec. Ed.),2000-08-29,,129,1,9,5,2
6794,Trial Of Billy Jack (Spec. Ed.),2000-08-29,,129,1,9,5,2
6795,Elvis '68 Comeback Special,2000-08-01,,135,3,15,4,4
6796,Elvis: One Night With You,2000-08-01,,135,3,15,4,4
6797,The Eastsidaz (Spec. Ed.),2000-08-29,,141,7,2,7,4
6798,2 G's And A Key,2000-08-22,,144,7,2,4,4
6799,Last Marshall,2000-08-22,,144,3,2,4,4
6800,Restaurant (Spec. Ed.),2000-08-22,,144,3,7,4,8
6801,Directions:Center (Audio Only DVD),2000-08-08,,151,2,15,4,2
6802,Directions:East(Audio Only DVD),2000-08-08,,151,2,15,4,2
6803,Directions:North(Audio Only DVD),2000-08-08,,151,2,15,4,2
6804,Directions:South(Audio Only DVD),2000-08-08,,151,2,15,4,2
6805,Directions:West(Audio Only DVD),2000-08-08,,151,2,15,4,2
6806,Venice Underground,2000-08-08,,151,2,15,4,4
6807,Bubblegun Crisis Toyko 2040 #1: Genesis,2000-09-12,,4,1,3,4,4
6808,Sin: The Motion Picture,2000-10-24,,4,1,3,4,2
6809,Bloody Murder (Spec. Ed.),2000-09-12,,13,3,13,7,2
6810,Bob Roberts (Spec. Ed.),2000-09-12,,13,7,7,7,4
6811,Greatest Heroes Of The Bible,2000-09-12,,13,7,9,4,4
6812,Slow Burn,2000-09-12,,13,7,21,7,4
6813,Across The Line,2000-09-05,,145,7,23,7,4
6814,Geppetto,2000-09-26,,16,7,5,4,4
6815,"Air: Eating, Sleeping, Waiting And Playing",2000-11-16,,160,7,15,4,2
6816,Demon Beast Invasion #1 & 2,2000-07-25,,20,7,3,8,4
6817,Maze,2000-09-19,,20,7,3,4,2
6818,Slayers Connection,2000-09-19,,20,7,3,4,4
6819,Craft (Spec. Ed.),2000-09-12,,24,3,19,7,2
6820,"Faraway, So Close (Spec. Ed.)",2000-09-12,,24,7,19,6,2
6821,Hook/Little Women,2000-09-05,,24,7,5,5,2
6822,Mary Reilly,2000-09-12,,24,3,13,7,4
6823,Three Stooges: Spook Louder,2000-09-05,,24,7,7,4,4
6824,Bullitt (Collector's Edition),2000-09-05,,25,7,2,5,4
6825,Dirty Dozen (Collector's Edition),2000-09-05,,25,7,2,4,2
6826,Dirty Harry (Collector's Edition),2000-09-05,,25,3,2,7,4
6827,Blood And Honor,2000-08-01,,32,7,2,7,2
6828,Flight,2000-08-29,,36,7,9,5,2
6829,House On Sorority Row,2000-10-12,,42,7,13,7,2
6830,Planet Of The Apes,2000-08-15,,48,3,19,5,2
6831,Book Of Stars,2000-09-05,,48,1,9,4,2
6832,Cartoon Crazys: Comic Book heroes,2000-10-03,,48,1,5,4,4
6833,Emperor And The Nightingale,2000-09-05,,48,1,3,4,4
6834,Emperor And The Nightingale,2000-09-05,,48,1,3,4,4
6835,Great Animation Studios: Fleischer Studios,2000-09-05,,48,1,3,4,4
6836,Marquise Of O,2000-09-05,,48,1,9,5,4
6837,Perceval,2000-09-05,,48,1,9,4,4
6838,Summer's Tale,2000-09-05,,48,1,7,4,4
6839,Unknown Collection: Jonathan Winters/Marx Brothers/Peter Sellers,2000-09-05,,48,1,7,4,4
6840,Unknown Jonathan Winters: On The Loose,2000-09-05,,48,1,20,4,4
6841,Unknown Peter Sellers,2000-09-05,,48,1,20,4,4
6842,Unknown Peter Sellers,2000-09-05,,48,1,20,4,4
6843,Diamonds Are Forever (Spec. Ed.),2000-10-17,,74,7,2,5,2
6844,From Russia With Love (Spec. Ed.),2000-10-17,,74,7,2,5,2
6845,James Bond Collection #3 (Spec. Ed.),2000-10-17,,74,7,2,7,2
